media_ID,media_type,media_title,runtime,average_rating
tt3634940,movie,Pyojeok,98,6.6
tt7605482,movie,The Target,93,7.9
tt0216787,movie,Le goÃ»t des autres,112,1.7
tt0202614,movie,The Tavern,95,5.6
tt0108311,movie,The Temp,96,6.7
tt0023535,movie,StÃ¼rme der Leidenschaft,101,5.5
tt0081613,movie,The Tempest,95,4.7
tt0293808,movie,Firtina,78,6.2
tt2874494,tvSeries,La Tempestad,42,7.1
tt0014532,movie,The Ten Commandments,136,5.7
tt0051779,movie,El inquilino,95,6.3
tt0074811,movie,Le locataire,126,8.3
tt1258998,movie,The Tenant,96,5.7
tt0362227,movie,The Terminal,128,4.7
tt0088247,movie,The Terminator,107,7.2
tt0019456,movie,The Terror,85,3.7
tt0169302,movie,Theeviravaathi: The Terrorist,95,8
tt0207784,movie,Il terrorista,95,3.9
tt0230901,movie,O tromokratis,92,5.5
tt0371987,movie,The Terrorists,61,7.4
tt1847669,movie,Poo kor karn rai,103,7.9
tt0374273,movie,The Tesseract,96,7.3
tt0023563,movie,Das Testament des Dr. Mabuse,122,8
tt0324216,movie,The Texas Chainsaw Massacre,98,8.8
tt0092076,movie,The Texas Chainsaw Massacre 2,101,7.6
tt0045230,movie,The Thief,86,6.1
tt0061164,movie,La voleuse,88,2.5
tt0124207,movie,Vor,96,7.8
tt0407872,movie,Hirsiz,95,6.5
tt0015400,movie,The Thief of Bagdad,155,7.5
tt0044549,movie,Die Diebin von Bagdad,91,7
tt0096257,movie,The Thin Blue Line,101,6.9
tt0025878,movie,The Thin Man,91,7.2
tt0037365,movie,The Thin Man Goes Home,100,7.4
tt0058648,movie,The Thin Red Line,99,7.9
tt0084787,movie,The Thing,109,6.4
tt0099307,movie,La cosa,59,8.5
tt0041959,movie,The Third Man,104,6.1
tt0174268,movie,The Third Miracle,119,8.1
tt0202623,movie,The Third Wheel,91,8
tt0139809,movie,The Thirteenth Floor,100,8
tt0063688,movie,The Thomas Crown Affair,102,9
tt0038166,movie,The Three Caballeros,71,7.4
tt0051077,movie,The Three Faces of Eve,91,7.4
tt0057579,movie,The Three Lives of Thomasina,97,3.3
tt0007454,movie,The Three Musketeers,63,5.9
tt0046461,movie,Les 3 Mousquetaires,116,6.4
tt0162020,movie,Los tres mosqueteros,136,7.6
tt0294002,tvSeries,Anime san jushi,24,6.1
tt0486728,movie,De tre musketerer,70,7.6
tt3274666,movie,Tri mushketera,112,7.4
tt0057580,movie,The Three Stooges Go Around the World in a Daze,94,6.8
tt0056579,movie,The Three Stooges Meet Hercules,89,6.5
tt0056580,movie,The Three Stooges in Orbit,90,5.9
tt0170680,movie,The Thrill Seekers,50,7.6
tt0165986,movie,The Tic Code,91,6.4
tt0103291,movie,Ng foo jeung: Guet lip,100,6.4
tt0220099,movie,The Tigger Movie,77,7.7
tt0054387,movie,The Time Machine,103,8.2
tt0088275,movie,The Times of Harvey Milk,90,7.6
tt0078875,movie,Die Blechtrommel,142,3.6
tt0051087,movie,The Tin Star,93,8
tt0053363,movie,The Tingler,82,7.3
tt0066826,movie,The Touch,115,7.4
tt0079938,movie,Sparsh,145,6.6
tt0104129,movie,Dotkniecie reki,96,7.9
tt0293660,movie,Tian mai zhuan qi,103,8.6
tt0072308,movie,The Towering Inferno,165,5.6
tt0090190,movie,The Toxic Avenger,82,5.9
tt0074720,movie,Le jouet,95,7.2
tt0084809,movie,The Toy,102,8
tt0212132,movie,The Tracker,90,4
tt0059825,movie,The Train,133,7.6
tt0070826,movie,Le train,95,7.7
tt0070825,movie,The Train Robbers,92,8.5
tt0293662,movie,The Transporter,92,6.7
tt1885102,tvSeries,Transporter: The Series,48,8.7
tt0040897,movie,The Treasure of the Sierra Madre,126,8.1
tt0120871,movie,The Treat,94,8.4
tt0077138,movie,Lalbero degli zoccoli,186,8.4
tt0161010,movie,The Trench,98,8.3
tt0057427,movie,Le procÃ¨s,119,8.9
tt0108388,movie,The Trial,120,8.3
tt0290271,movie,Al-qadia 68,93,7
tt0496822,movie,La Prueba,100,6.8
tt10549212,tvSeries,Il processo,52,8
tt1094265,movie,Mohakemeh,90,7.3
tt2107685,movie,Der Prozess,116,5.5
tt5799948,movie,Shinpan,118,7.8
tt7665476,movie,O Processo,140,3.4
tt0326306,movie,The Trials of Henry Kissinger,80,5.9
tt3278988,movie,The Triangle,94,6.6
tt0212864,movie,Chin wong ji wong 2000,91,8.8
tt0117965,movie,The Trigger Effect,94,6.8
tt0062395,movie,The Trip,82,7.8
tt13109952,movie,I onde dager,113,6.5
tt0090203,movie,The Trip to Bountiful,108,7.4
tt0286244,movie,Les triplettes de Belleville,80,5.2
tt0067881,movie,The Trojan Women,105,5.2
tt0061122,movie,The Trouble with Angels,112,7.7
tt0072315,movie,La tregua,108,7.7
tt0497535,movie,La trÃªve,90,8.9
tt0334548,movie,The True Meaning of Pictures: Shelby Lee Adams Appalachia,75,6.9
tt0120382,movie,The Truman Show,103,6.4
tt0206367,movie,The Trumpet of the Swan,75,5.8
tt0117979,movie,The Truth About Cats & Dogs,97,7.4
tt0407269,movie,The Truth About Love,100,7.5
tt0105654,movie,The Tune,69,7.4
tt0024703,movie,Der Tunnel,81,7
tt0094201,movie,El tÃºnel,107,8.1
tt0124539,movie,Eroina,98,8.3
tt1735485,movie,The Tunnel,94,8.4
tt5066598,movie,Los del tÃºnel,95,6.7
tt9049042,movie,Tunnelen,105,6.5
tt0262076,movie,The Turandot Project,87,4.8
tt0105659,movie,The Turn of the Screw,95,6.9
tt0037426,movie,Velikiy perelom,108,7.4
tt0045267,movie,The Turning Point,85,7.3
tt0083594,movie,Der Aufenthalt,102,8.8
tt0290095,movie,The Tuxedo,98,5.1
tt0351817,movie,Tasogare Seibei,129,7.4
tt0100828,movie,The Two Jakes,137,8
tt0120401,movie,The Ugly,93,8.1
tt0061135,movie,The Ugly Dachshund,93,8.2
tt0058450,movie,Les parapluies de Cherbourg,91,9
tt0100842,movie,The Unbelievable Truth,90,6.8
tt0103157,movie,The Unborn,83,4.8
tt0065150,movie,The Undefeated,119,6.3
tt0282023,movie,Neskorenyy,109,6.2
tt0114788,movie,Underneath,99,7.8
tt0940751,movie,Pod powierzchnia,73,7.6
tt2207778,movie,The Underneath,88,7.3
tt0051134,movie,The Unearthly,73,7.7
tt0054428,movie,The Unforgiven,125,6.5
tt0499274,movie,Yongseobadji mothan ja,121,6.8
tt0301976,movie,The United States of Leland,108,9.1
tt0258967,movie,The Unsaid,111,7
tt0058708,movie,The Unsinkable Molly Brown,128,7.6
tt10202960,tvSeries,The Untold Story,120,4.5
tt0052522,tvSeries,The Untouchables,50,7.1
tt0365885,movie,The Upside of Anger,118,7.4
tt0114814,movie,The Usual Suspects,106,7.5
tt13717946,tvSeries,Olagan SÃ¼pheliler,45,7.2
tt0065163,movie,The Valley of Gwangi,96,5.5
tt0075378,movie,The Van,92,8.7
tt0096163,movie,Spoorloos,107,6.7
tt0108473,movie,The Vanishing,109,5.4
tt4131496,movie,Keepers,107,3.2
tt0303564,tvSeries,The Vault,60,2
tt9742794,movie,Way Down,118,5
tt0120878,movie,The Velocity of Gary,100,7.4
tt0974662,movie,The Velveteen Rabbit,97,4.4
tt0039080,movie,The Verdict,86,7.1
tt0056705,movie,Wyrok,81,6.9
tt0184832,movie,Presuda,110,7.5
tt0224578,movie,MÃ¹a hÃ¨ chieu thang dung,112,7.9
tt0037428,movie,The Very Thought of You,99,3.5
tt0120747,movie,"Martha - Meet Frank, Daniel and Laurence",88,5.5
tt0080971,movie,Shen bu you ji,89,4.6
tt0204682,movie,To... thyma,102,5.5
tt0889212,movie,Phii khon pen,108,6.7
tt1684564,movie,The Victim,83,7.7
tt0052365,movie,The Vikings,116,8.2
tt0044799,movie,Sie fanden eine Heimat,98,7
tt0131674,tvSeries,Landsbyen,30,6.3
tt0204364,movie,Harakara,127,6.2
tt0368447,movie,The Village,108,3.9
tt2181298,movie,Dont Speak,82,6.4
tt0080097,movie,The Villain,89,6.7
tt1194242,movie,Le vilain,86,4.9
tt3175038,movie,Ek Villain,129,6.3
tt0159097,movie,The Virgin Suicides,97,7.6
tt0057664,movie,La visita,110,8.1
tt0058724,movie,The Visit,100,7.2
tt7376410,movie,Didar,94,6
tt0069466,movie,The Visitors,88,8.2
tt0094730,movie,BesÃ¶karna,109,7.9
tt0165019,tvSeries,NÃ¡vstevnÃ­ci,30,6
tt14888684,tvSeries,The Void,60,8.7
tt0054453,movie,The Wackiest Ship in the Army,99,8.2
tt0222150,movie,Lista de espera,105,5.4
tt1323011,movie,The Waiting List,81,7.5
tt0070365,movie,Matatabi,96,8.5
tt0080117,movie,The Wanderers,112,7
tt9270422,movie,Klejotaji,91,7.5
tt0111667,movie,The War,126,8.5
tt0056676,movie,The War Lover,105,7.7
tt0108515,movie,The War Room,96,8.7
tt0062472,movie,The War Wagon,101,6.7
tt0141974,movie,The War Zone,98,5
tt0080118,movie,The War at Home,100,8.2
tt0098621,movie,The War of the Roses,116,3.2
tt0046534,movie,The War of the Worlds,85,7.9
tt0088379,movie,The Warrior and the Sorceress,81,7
tt0047975,movie,The Dark Avenger,85,7.5
tt0080120,movie,The Warriors,92,5.1
tt0096424,movie,The Wash,94,7
tt0204626,movie,The Watcher,97,7.9
tt0081738,movie,The Watcher in the Woods,84,5
tt0078477,movie,The Water Babies,105,7.3
tt0120484,movie,The Waterboy,90,7
tt0105789,movie,The Waterdance,106,6.3
tt0118125,movie,The Watermelon Woman,90,7.6
tt0192482,movie,Gza shinisaken,78,6.9
tt0308343,movie,Gwilo,90,6.4
tt0312841,movie,Jibeuro,80,7.3
tt0462604,movie,The Way Home,78,6.8
tt1674757,movie,Veettilekkulla Vazhi,95,4.9
tt0066551,movie,The Way We Live Now,110,6.8
tt0070903,movie,The Way We Were,118,7.2
tt0202677,movie,The Way of the Gun,119,7
tt0343168,movie,The Weather Underground,92,6.2
tt0107156,movie,Xi yan,106,6.7
tt0372532,movie,The Wedding Date,90,6.5
tt3079752,movie,The Wedding Dress,92,6.2
tt0065198,movie,The Wedding Party,92,7.1
tt0120316,movie,Thank God He Met Lizzie,91,2.5
tt0382572,movie,Die Bluthochzeit,92,7.6
tt0209475,movie,The Wedding Planner,103,5.5
tt0120888,movie,The Wedding Singer,97,3.5
tt0285327,movie,The Wedding Video,84,7.1
tt0210382,movie,The Weight of Water,114,6.6
tt7527626,movie,Lava,79,3.4
tt0044202,movie,The Well,86,2.2
tt0104588,movie,Kaivo,109,3.8
tt0228741,movie,El pozo,90,8.5
tt0348651,movie,Jing,90,5.5
tt11889538,movie,O PoÃ§o,92,6.8
tt1515210,movie,Vihir,120,7.1
tt2341644,movie,Manto acuÃ­fero,79,6.7
tt3552960,movie,Le puits,96,6.9
tt0033253,movie,The Westerner,100,6.8
tt0094315,movie,The Whales of August,90,6.4
tt0057078,movie,La frusta e il corpo,92,5.9
tt0092206,movie,The Whistle Blower,100,6.6
tt0072403,movie,The White Dawn,110,5.3
tt0435776,movie,The White Diamond,88,5.3
tt0441263,movie,Fei hap Siu bak lung,93,7.2
tt0192792,movie,The White Pony,93,7.2
tt0162766,movie,The White River Kid,99,5.8
tt0044000,movie,Lo sceicco bianco,86,5.8
tt0190138,movie,The Whole Nine Yards,98,6.6
tt0219408,movie,The Whole Shebang,97,6.6
tt3469518,movie,Alles inklusive,119,8
tt0327247,movie,The Whole Ten Yards,98,8
tt0118163,movie,The Whole Wide World,111,6.4
tt0070917,movie,The Wicker Man,88,6.4
tt0061189,movie,The Wild Angels,93,6.1
tt0064285,movie,Lenfant sauvage,83,6.5
tt0047677,movie,The Wild One,79,6.5
tt0209463,movie,Bad ma ra khahad bord,118,6.5
tt0073906,movie,The Wind and the Lion,119,6.5
tt1297333,tvSeries,Oh! Mr. Toad,20,8.3
tt0120520,movie,The Wings of the Dove,102,5.5
tt1293842,movie,The Winning Season,119,5.5
tt0040970,movie,The Winslow Boy,117,9.4
tt0120521,movie,The Winter Guest,108,7.1
tt0075963,movie,Natvris khe,107,7.1
tt0212615,movie,The Wishing Tree,105,4.9
tt0060307,movie,The Witches,90,4.9
tt0061037,movie,Le streghe,111,4.5
tt0094332,movie,The Witches of Eastwick,118,7.7
tt0065067,movie,A tanÃº,105,6.7
tt0160278,movie,Fish Out of Water,91,7.7
tt0176254,movie,Le tÃ©moin,90,7.2
tt10240688,movie,Mienai mokugekisha,128,3.1
tt3568002,movie,The Witness,89,8.6
tt4979652,movie,Wo shi zheng ren,112,8.3
tt8865562,movie,Mok-gyeok-ja,111,7.1
tt0190884,movie,The Witness Files,95,6.4
tt0078504,movie,The Wiz,134,7.3
tt0066578,movie,The Wizard of Gore,95,8
tt0016544,movie,The Wizard of Oz,95,6.5
tt0069653,tvSeries,Volshebnik Izumrudnogo goroda,192,8.8
tt0084458,movie,Ozu no mahÃ´tsukai,78,4.6
tt0177394,movie,The Wolves of Kromer,82,6.9
tt0082370,movie,La femme dÃ  cÃ´tÃ©,106,6.7
tt0027228,movie,The Woman in Red,68,6.6
tt0212940,movie,Femeia Ã®n rosu,82,6
tt0040974,movie,The Woman in White,109,7.3
tt0032143,movie,The Women,133,8.6
tt0161100,movie,The Wood,106,3.9
tt0120532,movie,The Woodlanders,98,5
tt0361127,movie,The Woodsman,87,1
tt0410454,movie,The Work and the Glory,118,4.8
tt0084917,movie,The World According to Garp,136,5.6
tt0143145,movie,The World Is Not Enough,128,5.6
tt0071075,tvSeries,The World at War,52,6.4
tt0052572,movie,Apur Sansar,105,8.3
tt0058756,movie,The World of Henry Orient,106,5.1
tt0054483,movie,The World of Suzie Wong,126,4.3
tt0070928,movie,The Worlds Greatest Athlete,93,6.8
tt0179061,tvSeries,The Worst Witch,30,6.5
tt0165546,movie,Rane,103,8.5
tt0092240,movie,The Wraith,93,8.5
tt0051207,movie,The Wrong Man,105,7
tt0138946,movie,The Yards,115,7.7
tt0288324,movie,The Year That Trembled,104,7.7
tt0086617,movie,The Year of Living Dangerously,115,7.5
tt0039111,movie,The Yearling,128,7.5
tt0305053,tvSeries,Kojika monogatari,24,6.5
tt0379593,movie,The Yes Men,83,6.5
tt0062873,movie,Les demoiselles de Rochefort,120,6.9
tt0052415,movie,The Young Lions,167,6.9
tt0081499,movie,Shi di chu ma,105,7.4
tt0115033,movie,The Young Poisoners Handbook,99,7.4
tt1409139,movie,The Young Visiters,93,7.8
tt0259747,movie,The Young and the Dead,91,7.8
tt0047573,movie,Them!,94,5.3
tt0114658,movie,Theodore Rex,92,5.3
tt0108320,movie,There Goes My Baby,99,7.1
tt0047574,movie,Theres No Business Like Show Business,117,7.1
tt0066449,movie,Theres a Girl in My Soup,95,7.1
tt0056581,movie,ThÃ©rÃ¨se Desqueyroux,109,7.1
tt0063683,movie,Therese and Isabelle,118,7.4
tt0117883,movie,Tesis,125,7.4
tt0258855,movie,Oni,60,7.4
tt0283632,movie,They,89,3.1
tt12094018,movie,Anha,102,4.2
tt0067355,movie,Lo chiamavano TrinitÃ ...,115,7.7
tt0378661,movie,Les revenants,102,6.7
tt0053351,movie,They Came to Cordura,123,2.3
tt0299712,movie,They Crawl,93,6.2
tt0030858,movie,They Drive by Night,84,8.5
tt0096256,movie,They Live,94,6.6
tt0067848,movie,They Might Be Giants,91,7.1
tt0038160,movie,They Were Expendable,135,7.1
tt0069644,tvSeries,Thicker Than Water,30,4.6
tt0805324,movie,BlÃ³Ã°bÃ¶nd,90,5.2
tt7222290,movie,Kenen,103,6.8
tt0083190,movie,Thief,123,5.3
tt0088256,movie,Thief of Hearts,100,5.3
tt0041958,movie,Thieves Highway,94,6.4
tt0084788,movie,Things Are Tough All Over,90,6.4
tt0245501,movie,Things Behind the Sun,120,6
tt0096259,movie,Things Change,100,7.4
tt0125711,movie,Cosas que dejÃ© en La Habana,110,7.4
tt0114660,movie,Things to Do in Denver When Youre Dead,115,6.8
tt0117894,movie,Thinner,93,6.8
tt0053352,movie,Third Man on the Mountain,107,6.6
tt0179063,movie,Third World Cop,98,6.6
tt0125551,movie,Thirteen,87,6.9
tt0146309,movie,Thirteen Days,145,6.3
tt0108330,movie,This Boys Life,115,6.3
tt0444698,movie,This Divided State,88,7.9
tt0343095,movie,This Girls Life,104,7.9
tt0035432,movie,This Gun for Hire,81,6.1
tt0120865,movie,This Is My Father,119,6.1
tt0088258,movie,This Is Spinal Tap,82,6
tt0047577,movie,This Island Earth,86,8.5
tt0064861,movie,Que la bÃªte meure,110,8.5
tt0408261,movie,This Old Cub,86,7.9
tt0061089,movie,This Property Is Condemned,110,7.9
tt0057578,movie,This Sporting Life,134,7.5
tt0205461,movie,Thomas and the Magic Railroad,85,7.8
tt0262826,movie,Thomas est amoureux,97,8.1
tt0062362,movie,Thoroughly Modern Millie,138,7.5
tt0059796,movie,Those Calloways,131,8.2
tt0118834,movie,Ceux qui maiment prendront le train,122,6.1
tt0092085,movie,Thrashin,93,4.5
tt0014538,movie,Three Ages,63,7.5
tt0030864,movie,Three Blind Mice,75,7.6
tt0047580,movie,Three Coins in the Fountain,102,5.6
tt0073802,movie,Three Days of the Condor,117,7.1
tt0098471,movie,Three Fugitives,96,7.8
tt0120188,movie,Three Kings,114,7.2
tt0158436,tvSeries,Tri kralove,339,7.2
tt0094137,movie,3 Men and a Baby,102,7.2
tt0098966,movie,3 Men and a Little Lady,104,6.7
tt0024700,movie,Les trois mousquetaires,246,6.7
tt0094138,movie,Three OClock High,97,7.4
tt0095291,movie,Hei xin gui,95,7.4
tt0114663,movie,Three Wishes,115,9.1
tt1315901,movie,Tres deseos,95,9.6
tt0108334,movie,Three of Hearts,102,9.6
tt0144640,movie,Three to Tango,98,7.4
tt0111418,movie,Threesome,93,7.4
tt3500500,movie,Thoe khao rao phi,113,6.3
tt3806618,movie,"En, to, tresomt",85,6.3
tt0072285,movie,Thriller - en grym film,104,6.7
tt0050613,movie,Kumonosu-jÃ´,110,6.7
tt0398033,movie,Throttle,86,6.9
tt0055499,movie,SÃ¥som i en spegel,90,6.9
tt3036676,movie,Beyond Justice,86,7
tt0111419,movie,Thumbelina,86,7
tt0204541,movie,Oyayubihime,65,5.2
tt0052293,movie,Thunder Road,92,6.5
tt0059800,movie,Thunderball,130,6.3
tt0045237,movie,Thunderbirds,98,3.4
tt0123120,movie,Isfugle,102,3.1
tt3138604,tvSeries,Thunderbirds Are Go,22,6.5
tt0072288,movie,Thunderbolt and Lightfoot,115,7.8
tt0105585,movie,Thunderheart,119,7.6
tt0373389,movie,Tibet: Cry of the Snow Lion,104,6.8
tt0169324,movie,Tick Tock,95,6.7
tt0196158,movie,Ticker,92,7.2
tt0083201,movie,Ticket to Heaven,108,7.2
tt0101026,movie,Â¡Ãtame!,101,6.9
tt0117910,movie,Tieta do Agreste,115,6.7
tt0025896,movie,Tiger Bay,70,6.5
tt0170691,movie,Tigerland,101,6.3
tt7913478,movie,Taken by the Tiger,91,5.2
tt0052517,tvSeries,Tightrope,30,7.5
tt0240980,movie,Till Human Voices Wake Us,101,8.2
tt0028381,movie,Till We Meet Again,72,8.2
tt0043093,movie,Mata au hi made,110,7.3
tt0283250,movie,Ashita kuru hito,115,6.6
tt0004707,movie,Tillies Punctured Romance,82,6.9
tt0080024,movie,Tim,109,5.1
tt0080025,movie,Time After Time,112,8
tt5158846,tvSeries,AlÃ©m do Tempo,50,7.1
tt0081633,movie,Time Bandits,116,8.6
tt0295725,movie,Time Changer,95,5.9
tt2669336,movie,Time Lapse,104,7.3
tt0084315,movie,Les maÃ®tres du temps,78,4.8
tt0096270,movie,Time Out,83,6.9
tt0279065,movie,Lemploi du temps,134,6.4
tt8101390,movie,PieniÃ¤ suuria valheita,94,5.7
tt0236345,movie,Jidai-ya no nyobo,97,6.4
tt0251433,movie,Shun liu ni liu,113,4.6
tt0451232,movie,Time and Tide,81,6.7
tt0268696,movie,Ha-Hesder,102,4.4
tt0307568,movie,Time of the Wolf,87,6.3
tt0324197,movie,Le temps du loup,114,4.4
tt0035443,movie,Time to Kill,61,7.4
tt0100762,movie,Tempo di uccidere,110,7.5
tt0111438,movie,Timecop,99,7.9
tt0300556,movie,Timeline,116,8
tt0117915,movie,Timelock,96,4.6
tt0081635,movie,Times Square,111,6.5
tt0164203,movie,Timothy Learys Last Trip,56,8.5
tt0117918,movie,Tin Cup,135,6.8
tt0094155,movie,Tin Men,112,6.5
tt0289557,movie,Tinker,70,8.4
tt0018489,movie,Tiptoes,70,7.2
tt0120913,movie,Titan A.E.,94,7.6
tt0036443,movie,Titanic,85,5.4
tt0105602,movie,Tito i ja,118,8.2
tt0120866,movie,Titus,162,8.2
tt0028387,movie,To Catch a Thief,66,8
tt0103094,movie,Kai ma m yik jo,97,6.6
tt0114681,movie,To Die For,106,6.6
tt0243609,movie,To End All Wars,125,4.4
tt0037382,movie,To Have and Have Not,100,5.4
tt0048729,movie,To Hell and Back,106,5.4
tt0065155,movie,Uno di piÃ¹ allinferno,87,7
tt0056592,movie,To Kill a Mockingbird,129,7
tt0076227,movie,Jian hua yan yu jiang nan,106,5.1
tt0029736,movie,Vivere!,88,5.1
tt0099620,movie,Fau sai luen kuk,102,3.9
tt0110081,movie,Huo zhe,133,3.9
tt0090180,movie,To Live and Die in L.A.,116,7.3
tt0100668,movie,Spelen of sterven,48,7.3
tt0132563,movie,To Walk with Lions,110,8.9
tt0238295,movie,In extremis,110,8.9
tt0035447,movie,To the Shores of Tripoli,86,6.1
tt0118475,tvSeries,Spawn,30,6.8
tt0067862,movie,Together,72,5.7
tt0203166,movie,Tillsammans,106,6.1
tt0332639,movie,He ni zai yi qi,116,6.6
tt1324056,movie,Sammen,100,6.2
tt1409106,movie,Juntos,73,5.6
tt1546060,movie,Zajedno,87,8.4
tt2198824,movie,Joi yat hei,98,4.5
tt2235823,movie,Zai yi qi,83,7.6
tt2417568,movie,Tian mi mi,114,7.7
tt3753812,movie,Razem,50,6.6
tt0061101,movie,TÃ´kyÃ´ nagaremono,89,5.3
tt2027254,movie,TÃ´kyÃ´ dorifutÃ¢,72,7.7
tt0157117,movie,Tokyo Eyes,97,7.8
tt0114690,movie,Tokyo Fist,87,6.5
tt0388473,movie,TÃ´kyÃ´ goddofÃ¢zÃ¢zu,90,6.5
tt0041967,movie,Tokyo Joe,88,6.8
tt0059817,movie,TÃ´kyÃ´ orinpikku,170,3.9
tt0233600,movie,Dong jing gong lÃ¼e,118,8.1
tt0046438,movie,TÃ´kyÃ´ monogatari,136,8.4
tt1547413,tvSeries,Tokyo andÃ¢guraundo,24,6
tt0111454,movie,Tom & Viv,125,7.4
tt0080031,movie,Tom Horn,98,5.6
tt0057590,movie,Tom Jones,129,8.3
tt0008687,movie,Tom Sawyer,59,4.7
tt0396901,movie,Tom Soyer,76,7.4
tt0052427,movie,Tom Thumb,98,7
tt0188140,movie,Le petit poucet,75,9.5
tt0112302,movie,Tom and Huck,97,6.6
tt6066786,movie,Tom and Jerry: Paws for a Holiday,46,6
tt0105616,movie,Tom and Jerry: The Movie,84,6.3
tt1365519,movie,Tomb Raider,119,7.2
tt0067500,movie,La noche del terror ciego,101,7.3
tt0108358,movie,Tombstone,130,6.1
tt0074379,movie,Tomcats,83,5.8
tt0240119,movie,Tomie,95,6.9
tt0073812,movie,Tommy,111,4
tt0114694,movie,Tommy Boy,97,6.8
tt0069393,movie,Tomorrow,103,7.1
tt0091236,movie,Huomenna,90,8.1
tt0094682,movie,Tomorrow - ashita,105,7.2
tt0273544,movie,Domani,88,7.1
tt4449576,movie,Demain,118,8.7
tt4818952,movie,Fardaa,88,5.1
tt0120347,movie,Tomorrow Never Dies,119,7.2
tt1964418,movie,Tomorrowland,130,5.8
tt0062380,movie,Tony Rome,110,6.3
